trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1102,False,"{'a': 0.7, 'e': 0.45181280070179025}",25,0,-63.59011145831867,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1103,False,"{'a': 0.7, 'e': 0.4509204621748089}",35,25,5.744781508484229,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1104,False,"{'a': 0.7, 'e': 0.45002767272740274}",20,0,-12.07652698419508,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1105,False,"{'a': 0.7, 'e': 0.4491344332523616}",20,5,-47.76992502622404,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 0}",1
1106,False,"{'a': 0.7, 'e': 0.4482407446429244}",25,0,-57.2051516274113,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1107,False,"{'a': 0.7, 'e': 0.4473466077927801}",30,15,-21.06253169021489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1108,False,"{'a': 0.7, 'e': 0.4464520235960651}",25,0,-56.86145041926586,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1109,False,"{'a': 0.7, 'e': 0.44555699294736395}",20,11,-31.084800410191406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1110,False,"{'a': 0.7, 'e': 0.4446615167417068}",20,8,-57.28072574259795,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1111,False,"{'a': 0.7, 'e': 0.4437655958745701}",20,0,-25.571220723383504,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1112,False,"{'a': 0.7, 'e': 0.4428692312418743}",30,0,-8.832886293576367,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1113,False,"{'a': 0.7, 'e': 0.44197242373998435}",30,20,17.07934277001919,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.7, 'e': 0.44107517426570736}",20,8,-34.329511493828704,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1115,False,"{'a': 0.7, 'e': 0.440177483716293}",25,10,15.338974272919739,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.7, 'e': 0.43927935298943144}",25,0,-66.75587771796552,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1117,False,"{'a': 0.7, 'e': 0.4383807829832537}",35,21,-1.8546101026753117,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1118,False,"{'a': 0.7, 'e': 0.4374817745963293}",20,9,-85.9824820792467,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
1119,False,"{'a': 0.7, 'e': 0.43658232872766695}",35,25,6.789596860791606,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.7, 'e': 0.4356824462767121}",30,0,-148.1725501183898,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
1121,False,"{'a': 0.7, 'e': 0.43478212814334743}",35,1,-124.89966144407337,"{0: 26, 1: 0, 2: 4, 3: 2, 4: 2}",1
1122,False,"{'a': 0.7, 'e': 0.43388137522789066}",25,13,-29.069764632615,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1123,False,"{'a': 0.7, 'e': 0.432980188431095}",25,19,13.447196299002808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.7, 'e': 0.4320785686541468}",20,0,-27.86557256198391,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1125,False,"{'a': 0.7, 'e': 0.4311765167986662}",20,16,8.864473367572952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.7, 'e': 0.4302740337667047}",25,14,-16.834460434544447,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1127,False,"{'a': 0.7, 'e': 0.42937112046074505}",30,21,13.158250158658136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.7, 'e': 0.428467777783701}",25,20,7.904629387881789,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.7, 'e': 0.4275640066389146}",20,12,13.392592066979244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.7, 'e': 0.4266598079301574}",20,0,-52.08393822482218,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1131,False,"{'a': 0.7, 'e': 0.42575518256162764}",25,10,0.4765562146659741,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1132,False,"{'a': 0.7, 'e': 0.42485013143795103}",20,8,8.83052840239856,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.7, 'e': 0.42394465546417814}",20,12,-60.9958504459271,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
1134,False,"{'a': 0.7, 'e': 0.42303875554578535}",25,9,14.413306238649477,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1135,False,"{'a': 0.7, 'e': 0.422132432588672}",20,9,-36.7008982970247,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1136,False,"{'a': 0.7, 'e': 0.4212256874991615}",25,18,12.578636144768044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.7, 'e': 0.42031852118399843}",35,0,-33.87173439002508,"{0: 28, 1: 0, 2: 7, 3: 0, 4: 0}",0
1138,False,"{'a': 0.7, 'e': 0.41941093455034933}",20,6,-1.4040963610557533,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.7, 'e': 0.41850292850580045}",25,8,-73.34549945194642,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1140,False,"{'a': 0.7, 'e': 0.4175945039583582}",25,0,1.8368547752178397,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1141,False,"{'a': 0.7, 'e': 0.4166856618164465}",20,12,-28.485760024857257,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1142,False,"{'a': 0.7, 'e': 0.415776402988908}",20,11,17.71942302180701,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.7, 'e': 0.4148667283850009}",20,0,-19.135532421100102,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1144,False,"{'a': 0.7, 'e': 0.4139566389144002}",25,19,13.871817769076731,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.7, 'e': 0.4130461354871949}",25,0,-22.74060609830111,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1146,False,"{'a': 0.7, 'e': 0.41213521901388867}",35,25,4.874207206810775,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1147,False,"{'a': 0.7, 'e': 0.41122389040539764}",30,15,-84.4495178307799,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 1}",1
1148,False,"{'a': 0.7, 'e': 0.41031215057305065}",20,12,3.3547319163178724,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.7, 'e': 0.40940000042858704}",30,3,-24.433573315951236,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 1}",1
1150,False,"{'a': 0.7, 'e': 0.4084874408841574}",25,0,-159.79311258821892,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
1151,False,"{'a': 0.7, 'e': 0.4075744728523206}",20,9,-53.799487305289226,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1152,False,"{'a': 0.7, 'e': 0.4066610972460452}",20,0,-165.64629318173752,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",1
1153,False,"{'a': 0.7, 'e': 0.40574731497870625}",20,2,-37.47085844899198,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1154,False,"{'a': 0.7, 'e': 0.4048331269640863}",20,0,-28.801593715359385,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1155,False,"{'a': 0.7, 'e': 0.40391853411637296}",25,16,-17.362238578243552,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1156,False,"{'a': 0.7, 'e': 0.4030035373501593}",35,0,-80.67197520809131,"{0: 26, 1: 0, 2: 8, 3: 0, 4: 1}",0
1157,False,"{'a': 0.7, 'e': 0.40208813758044176}",20,15,10.076422376465073,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.7, 'e': 0.4011723357226203}",25,11,16.63421435581396,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.7, 'e': 0.4002561326924963}",20,0,7.547914045770882,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1160,False,"{'a': 0.7, 'e': 0.3993395294062732}",20,8,-21.722020990933565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1161,False,"{'a': 0.7, 'e': 0.3984225267805538}",20,13,9.619996229150125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.7, 'e': 0.397505125732341}",25,7,-43.09367046613235,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1163,False,"{'a': 0.7, 'e': 0.3965873271790354}",20,0,-21.150082912803914,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1164,False,"{'a': 0.7, 'e': 0.39566913203843584}",25,0,-61.56406582559384,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1165,False,"{'a': 0.7, 'e': 0.39475054122873704}",20,14,-0.6667427121707785,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.7, 'e': 0.3938315556685301}",20,0,-116.93114070436928,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1167,False,"{'a': 0.7, 'e': 0.39291217627680014}",20,10,11.461456017321911,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.7, 'e': 0.39199240397292684}",25,14,8.016566382282686,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.7, 'e': 0.391072239676682}",30,16,-10.957489585320689,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1170,False,"{'a': 0.7, 'e': 0.3901516843082303}",30,0,9.558188271627868,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1171,False,"{'a': 0.7, 'e': 0.3892307387881266}",20,10,-6.124232724694174,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1172,False,"{'a': 0.7, 'e': 0.38830940403731673}",20,16,6.210699850807437,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.7, 'e': 0.387387680977135}",25,0,-2.618909437098665,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1174,False,"{'a': 0.7, 'e': 0.38646557052930475}",20,0,-130.72065749220857,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
1175,False,"{'a': 0.7, 'e': 0.385543073615936}",30,16,-35.57382304919085,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
1176,False,"{'a': 0.7, 'e': 0.38462019115952595}",25,16,-41.880576611069195,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1177,False,"{'a': 0.7, 'e': 0.3836969240829566}",25,10,-39.7765044268058,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
1178,False,"{'a': 0.7, 'e': 0.38277327330949534}",20,7,-27.625658979937313,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
1179,False,"{'a': 0.7, 'e': 0.38184923976279245}",20,0,-69.03610917683622,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1180,False,"{'a': 0.7, 'e': 0.38092482436688185}",20,0,-19.44764066031301,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1181,False,"{'a': 0.7, 'e': 0.3800000280461784}",20,11,-0.09606229121966958,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.7, 'e': 0.3790748517254788}",20,0,-5.3810574191518,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1183,False,"{'a': 0.7, 'e': 0.3781492963299588}",20,8,-3.2461311096543444,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1184,False,"{'a': 0.7, 'e': 0.37722336278517427}",25,9,-13.040342262879502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1185,False,"{'a': 0.7, 'e': 0.3762970520170581}",30,17,-4.2216033351078375,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1186,False,"{'a': 0.7, 'e': 0.37537036495192155}",20,0,-24.5772511064114,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1187,False,"{'a': 0.7, 'e': 0.3744433025164511}",25,12,17.913638425899567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.7, 'e': 0.37351586563770955}",25,0,-49.96174598741035,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1189,False,"{'a': 0.7, 'e': 0.37258805524313326}",20,0,15.519490193964167,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1190,False,"{'a': 0.7, 'e': 0.371659872260533}",20,0,-70.83698397020368,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
1191,False,"{'a': 0.7, 'e': 0.37073131761809125}",20,0,-26.4127260595312,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1192,False,"{'a': 0.7, 'e': 0.36980239224436295}",20,14,-2.676807787411387,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1193,False,"{'a': 0.7, 'e': 0.36887309706827304}",20,0,-48.39147606286149,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1194,False,"{'a': 0.7, 'e': 0.36794343301911697}",20,2,-86.54332951424594,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
1195,False,"{'a': 0.7, 'e': 0.3670134010265584}",20,0,-62.14006589173481,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1196,False,"{'a': 0.7, 'e': 0.36608300202062954}",20,0,-36.07192476964509,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1197,False,"{'a': 0.7, 'e': 0.365152236931729}",20,7,19.984226727466776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.7, 'e': 0.36422110669062213}",30,3,-64.22199948796472,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 1}",1
1199,False,"{'a': 0.7, 'e': 0.36328961222843875}",20,0,-15.933827983136377,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1200,False,"{'a': 0.7, 'e': 0.3623577544766736}",20,0,15.275618290868088,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1201,False,"{'a': 0.7, 'e': 0.361425534367184}",25,0,-4.005815866794863,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1202,False,"{'a': 0.7, 'e': 0.3604929528321903}",20,7,8.434191296871493,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.7, 'e': 0.35956001080427363}",30,18,-22.40650646886168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1204,False,"{'a': 0.7, 'e': 0.35862670921637635}",20,0,8.123111886442,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1205,False,"{'a': 0.7, 'e': 0.3576930490017995}",20,8,18.762167974022226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.7, 'e': 0.35675903109420365}",25,9,-30.168680142198937,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
1207,False,"{'a': 0.7, 'e': 0.35582465642760625}",25,7,34.86101061874581,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.7, 'e': 0.3548899259363823}",20,15,9.578376780690622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.7, 'e': 0.3539548405552618}",20,0,13.038200973139809,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1210,False,"{'a': 0.7, 'e': 0.3530194012193304}",30,0,-105.50771699349849,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 3}",0
1211,False,"{'a': 0.7, 'e': 0.35208360886402695}",25,0,-82.21843974373088,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1212,False,"{'a': 0.7, 'e': 0.3511474644251443}",20,14,7.278559912299765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.7, 'e': 0.3502109688388262}",20,12,15.440808798891114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.7, 'e': 0.34927412304156863}",20,0,-86.02092731716606,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1215,False,"{'a': 0.7, 'e': 0.348336927970217}",25,16,6.4880771429290895,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.7, 'e': 0.34739938456196656}",25,13,-6.183970650548511,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1217,False,"{'a': 0.7, 'e': 0.3464614937543603}",20,10,-7.291503228447847,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1218,False,"{'a': 0.7, 'e': 0.3455232564852894}",20,6,-12.836583153572327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1219,False,"{'a': 0.7, 'e': 0.3445846736929906}",20,11,-25.003643502548908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1220,False,"{'a': 0.7, 'e': 0.34364574631604705}",20,0,2.157923797574373,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1221,False,"{'a': 0.7, 'e': 0.3427064752933856}",30,19,-56.89722677205485,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1222,False,"{'a': 0.7, 'e': 0.3417668615642776}",30,22,1.4330150376033315,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.7, 'e': 0.3408269060683363}",20,3,-6.463936843534844,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1224,False,"{'a': 0.7, 'e': 0.3398866097455176}",25,9,-46.2448625150385,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
1225,False,"{'a': 0.7, 'e': 0.3389459735361172}",20,12,-8.27318225032717,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1226,False,"{'a': 0.7, 'e': 0.33800499838077175}",25,14,16.807343460107273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.7, 'e': 0.3370636852204559}",20,0,16.608641457814173,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1228,False,"{'a': 0.7, 'e': 0.3361220349964831}",30,16,-1.7635053585733411,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1229,False,"{'a': 0.7, 'e': 0.3351800486505031}",20,0,18.830826198913837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1230,False,"{'a': 0.7, 'e': 0.3342377271245026}",20,8,18.57716288499617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.7, 'e': 0.3332950713608026}",25,0,-88.34262007523408,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1232,False,"{'a': 0.7, 'e': 0.33235208230205926}",25,15,-15.338745223639801,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1233,False,"{'a': 0.7, 'e': 0.3314087608912611}",25,5,-41.02320820862025,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
1234,False,"{'a': 0.7, 'e': 0.33046510807172985}",20,10,-5.436705025765385,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1235,False,"{'a': 0.7, 'e': 0.32952112478711787}",30,12,5.20629042251164,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1236,False,"{'a': 0.7, 'e': 0.3285768119814088}",30,7,23.79870121957332,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.7, 'e': 0.32763217059891486}",25,20,10.642913316612741,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.7, 'e': 0.3266872015842779}",20,6,11.807260539783044,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.7, 'e': 0.3257419058824663}",20,0,-14.820439627096452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1240,False,"{'a': 0.7, 'e': 0.32479628443877623}",25,8,-73.40175908598277,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1241,False,"{'a': 0.7, 'e': 0.3238503381988286}",20,0,-28.601229576485878,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1242,False,"{'a': 0.7, 'e': 0.3229040681085699}",20,7,-35.421502437481735,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
1243,False,"{'a': 0.7, 'e': 0.3219574751142698}",30,14,-13.413468554746899,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1244,False,"{'a': 0.7, 'e': 0.32101056016252166}",20,10,-8.585536364184884,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1245,False,"{'a': 0.7, 'e': 0.32006332420023986}",20,15,-1.911851556188353,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.7, 'e': 0.31911576817466075}",30,13,31.84292512359202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.7, 'e': 0.31816789303333987}",25,0,-140.89450181061972,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
1248,False,"{'a': 0.7, 'e': 0.3172196997241527}",25,2,29.139415174654957,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.7, 'e': 0.316271189195292}",20,0,27.1388247240186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1250,False,"{'a': 0.7, 'e': 0.3153223623952687}",25,8,3.6687457569059587,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1251,False,"{'a': 0.7, 'e': 0.3143732202729092}",20,9,-28.217968069938262,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1252,False,"{'a': 0.7, 'e': 0.3134237637773555}",20,15,9.731242125150143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.7, 'e': 0.3124739938580643}",20,0,-4.430806781130939,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1254,False,"{'a': 0.7, 'e': 0.3115239114648051}",20,16,6.798017838489952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.7, 'e': 0.3105735175476606}",20,12,3.3457281169642465,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.7, 'e': 0.3096228130570242}",20,2,-8.233477117932257,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1257,False,"{'a': 0.7, 'e': 0.3086717989436008}",30,21,19.033392744086818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.7, 'e': 0.3077204761584039}",30,19,21.121636001483928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.7, 'e': 0.3067688456527568}",25,16,17.739199960199404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.7, 'e': 0.30581690837828934}",20,0,-4.630734217178425,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1261,False,"{'a': 0.7, 'e': 0.3048646652869392}",20,10,-4.770278474540631,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1262,False,"{'a': 0.7, 'e': 0.3039121173309489}",25,3,19.58309724611352,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.7, 'e': 0.3029592654628669}",25,11,-27.61184338954846,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1264,False,"{'a': 0.7, 'e': 0.30200611063554444}",25,12,-2.346709677026656,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1265,False,"{'a': 0.7, 'e': 0.30105265380213675}",20,16,6.388823682982942,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.7, 'e': 0.3000988959161001}",25,13,8.04055689665858,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1267,False,"{'a': 0.7, 'e': 0.2991448379311928}",25,9,-65.25754885992784,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1268,False,"{'a': 0.7, 'e': 0.2981904808014722}",25,11,-43.7396138375194,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1269,False,"{'a': 0.7, 'e': 0.29723582548129596}",25,12,-33.82117164917921,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1270,False,"{'a': 0.7, 'e': 0.29628087292531874}",25,14,9.505214354675335,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.7, 'e': 0.2953256240884935}",25,16,-1.9165089837220206,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.7, 'e': 0.29437007992606856}",20,16,6.789344645733619,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.7, 'e': 0.29341424139358846}",30,22,3.5407439524668534,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.7, 'e': 0.29245810944689116}",25,9,-39.583242441437825,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1275,False,"{'a': 0.7, 'e': 0.29150168504210905}",20,5,-15.325113739101827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1276,False,"{'a': 0.7, 'e': 0.29054496913566596}",20,0,-59.04556691984972,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1277,False,"{'a': 0.7, 'e': 0.28958796268427817}",25,0,26.78432186879546,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1278,False,"{'a': 0.7, 'e': 0.2886306666449516}",25,11,10.676594452237609,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.7, 'e': 0.28767308197498265}",20,10,18.867512198790877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.7, 'e': 0.2867152096319555}",30,0,-19.014465567863173,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1281,False,"{'a': 0.7, 'e': 0.2857570505737428}",25,13,7.046992641336853,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.7, 'e': 0.28479860575850313}",25,11,-25.85179963776807,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1283,False,"{'a': 0.7, 'e': 0.28383987614468165}",25,17,13.696000229107625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
